TargetName	DSP-1010474710004-A04	DSP-1010474710004-A06	DSP-1010474710004-A08	DSP-1010474710004-A10	DSP-1010474710004-A12	DSP-1010474710004-B02	DSP-1010474710004-B04	DSP-1010474710004-B06	DSP-1011206234567-H08
TTC25	48	12	7	2	31	8	1	3	17
TTC26	55	16	4	1	18	5	2	5	4
TTC27	48	21	7	3	19	7	1	1	3
TTC28	66	22	13	4	27	3	1	3	8
TTC29	29	7	2	1	17	7	1	2	9
TTC3	91	35	14	4	42	3	1	6	6
TTC30B,TTC30A	62	7	8	1	28	10	1	1	5
TTC31	88	34	19	6	31	10	1	4	13
TTC32	80	28	13	2	31	8	4	1	4
TTC33	104	33	16	1	39	7	1	5	18
TTC34	71	17	9	4	22	11	1	2	9
TTC36	44	21	4	2	13	4	1	1	6
TTC37	74	20	6	2	38	15	1	3	9
TTC38	42	14	1	1	19	9	1	2	7
TTC39A	56	8	3	1	22	7	2	1	6
TTC39B	67	19	6	2	27	8	1	1	10
TTC39C	56	23	7	2	37	9	1	2	7
TTC4	85	30	12	5	21	6	1	3	13
TTC5	48	12	6	1	20	3	1	2	3
TTC6	42	15	5	1	16	5	1	2	7
TTC7A	78	24	9	3	46	14	1	2	7
TTC7B	79	17	9	2	18	14	1	1	7
TTC8	45	21	4	2	24	7	1	1	9
TTC9	73	17	8	4	22	7	1	3	3
TTC9B	32	6	3	3	12	4	1	2	5
TTC9C	46	15	6	1	11	7	1	3	4
TTF1	68	24	5	1	21	9	1	5	5
TTF2	39	14	4	3	25	9	1	4	9
TTI1	67	20	5	1	29	9	1	1	6
TTI2	51	11	6	2	25	7	1	2	9
TTK	41	14	11	1	20	1	1	3	4
TTL	54	15	7	2	18	3	1	2	27
TTLL1	52	22	4	1	15	4	1	3	6
TTLL10	33	5	6	2	29	5	1	1	10
TTLL11	44	16	9	1	29	7	2	3	11
TTLL12	66	18	5	4	16	7	1	4	6
TTLL2	39	6	1	2	17	5	1	1	5
TTLL3	57	19	4	2	32	3	1	3	3
TTLL4	63	24	4	3	23	10	1	2	12
TTLL5	65	19	9	2	26	5	4	1	10
TTLL6	52	14	7	4	20	5	1	2	8
TTLL7	49	11	7	2	50	19	3	2	8
TTLL8	31	14	5	1	16	6	2	4	4
TTLL9	52	15	4	1	19	7	1	1	6
TTN	31	11	4	1	17	3	1	3	11
TTPA	12421	3292	1296	469	2081	607	40	171	77
TTPAL	59	19	5	1	33	8	1	1	7
TTR	41	12	5	2	19	2	1	1	18
TTYH2	120	34	21	11	87	33	3	5	10
TTYH3	288	95	32	12	83	35	5	8	19
TUB	53	12	4	2	22	7	2	1	12
TUBA1C,TUBA1A,TUBA1B	713	202	114	27	815	280	31	66	26
TUBA3C	51	22	5	1	28	10	1	1	11
TUBA3D	68	21	4	2	6	3	1	2	13
TUBA3E	92	24	21	1	35	8	1	1	9
TUBA4B,TUBA4A	102	31	11	2	34	9	1	3	7
TUBA8	49	13	4	1	22	9	1	1	10
TUBAL3	33	3	3	1	14	3	1	3	5
TUBB	170	53	25	2	51	8	1	8	9
TUBB1,ATP5F1E	28	9	1	2	9	1	1	1	5
TUBB2A	165	45	19	10	53	10	2	8	8
TUBB2B	446	154	69	18	156	46	6	29	8
TUBB3	67	18	6	4	22	9	2	1	7
TUBB4A	77	17	5	3	247	70	10	7	5
TUBB4B	146	46	28	8	61	16	1	9	23
TUBB6	11	3	2	1	8	3	1	1	6
TUBB8B,TUBB8,TUBB8P12	62	18	7	3	20	7	1	3	7
TUBD1	49	7	6	2	22	4	1	2	7
TUBE1	67	21	5	1	25	12	1	3	6
TUBG1	64	20	11	5	12	7	1	3	7
TUBG2	73	33	15	1	23	9	1	1	7
TUBGCP2	40	13	6	1	35	10	1	1	6
TUBGCP3	38	14	2	2	28	3	1	4	2
TUBGCP4	64	13	4	2	23	3	1	2	9
TUBGCP5	47	12	4	1	18	3	1	2	5
TUBGCP6	90	25	10	4	23	7	1	2	15
TUFM	39	9	4	1	16	3	1	4	4
TUFT1	32	13	6	1	21	11	2	1	9
TULP1	49	7	4	1	18	6	1	1	4
TULP2	55	12	5	1	22	10	1	1	11
TULP3	44	12	11	4	24	6	1	2	2
TULP4	42	13	7	2	41	6	2	4	7
TUSC1	27	16	8	1	16	1	1	1	9
TUSC2	121	41	22	3	49	14	1	3	8
TUSC3	52	18	13	2	27	5	1	1	10
TUT1	61	18	15	1	24	7	1	5	8
TUT4	80	26	11	5	31	7	1	2	4
TUT7	46	16	5	4	24	7	1	6	6
TVP23A	40	14	10	1	16	6	1	4	5
TVP23B	104	27	13	9	32	13	2	4	15
TVP23C	84	19	7	3	23	4	1	1	2
TWF1	83	25	12	5	35	7	1	4	7
TWF2	53	28	6	2	20	7	1	4	4
TWIST1	73	31	15	5	29	8	2	4	16
TWIST2	35	13	4	2	18	4	1	2	6
TWISTNB	63	21	9	1	27	3	1	2	6
TWNK	45	15	6	1	26	11	1	2	6
TWSG1	85	26	12	3	33	10	2	1	11
TXK	37	9	3	1	13	2	1	3	3
TXLNA	73	26	8	3	33	8	1	3	17
TXLNB	33	14	2	1	15	3	2	4	10
TXLNG	50	12	4	1	25	10	1	2	7
TXN	57	20	6	1	49	9	1	3	8
TXN2	108	42	11	2	33	12	2	5	18
TXNDC11	44	18	9	1	17	5	1	4	10
TXNDC12,KTI12	53	18	15	2	21	1	1	1	20
TXNDC15	50	16	5	1	20	7	1	1	3
TXNDC16	57	11	4	1	23	6	2	3	6
TXNDC17	53	17	8	1	24	6	1	3	13
TXNDC2	43	9	6	2	17	4	1	1	3
TXNDC8	53	13	7	1	17	9	1	1	11
TXNDC9	70	25	7	1	31	6	1	2	8
TXNIP	72	35	8	2	75	22	2	6	18
TXNL1	71	17	6	1	36	9	2	7	4
TXNL4A	130	28	9	2	53	22	5	4	6
TXNL4B	85	21	7	2	40	12	2	8	14
TXNRD1	45	25	6	1	20	10	1	7	10
TXNRD2	55	13	5	2	25	8	1	1	4
TXNRD3	46	12	3	5	18	8	1	4	3
TYK2	53	27	10	4	27	14	1	4	6
TYMP	75	24	11	3	65	14	1	3	17
TYMS,ENOSF1	52	10	3	3	22	9	1	4	8
TYR	50	13	3	2	22	1	1	3	8
TYRO3	99	33	11	4	84	22	3	6	6
TYROBP	64	13	4	1	58	15	2	4	6
TYRP1	67	17	10	4	14	7	2	1	12
TYSND1	41	10	5	2	17	3	1	3	8
TYW1	80	29	12	4	34	5	1	3	9
TYW1B	61	14	6	1	20	8	1	2	10
TYW3	56	7	2	1	30	5	1	3	6
TYW5	47	11	11	6	24	8	1	2	9
U2AF1L4	51	19	7	3	22	10	1	1	5
U2AF1L5,U2AF1	112	41	16	5	55	16	1	9	13
U2AF2	109	32	22	4	45	7	1	7	8
U2SURP	83	11	4	6	36	7	3	4	9
UACA	37	16	6	1	19	3	1	1	3
UAP1	62	22	9	3	31	5	1	2	8
UAP1L1	59	22	10	2	34	11	1	2	7
UBA1	69	23	8	4	31	7	4	8	6
UBA2	73	13	5	1	33	7	2	1	10
UBA3	82	18	11	2	51	14	1	4	9
UBA5	66	28	6	2	22	14	1	2	6
UBA52	130	66	20	7	75	19	1	13	11
UBA6	49	14	5	1	23	10	1	3	6
UBA7	45	12	5	2	20	3	1	2	2
UBAC1	59	27	10	1	27	8	2	1	7
UBAC2	50	19	4	1	20	5	1	3	5
UBALD1	112	33	10	3	29	10	1	4	11
UBALD2	53	15	7	3	13	9	2	5	13
UBAP1	54	18	10	2	31	8	1	5	12
UBAP1L	67	19	9	1	16	5	1	1	5
UBAP2	45	19	8	2	19	6	1	1	5
UBAP2L	82	22	7	1	30	21	3	6	8
UBASH3A	26	3	3	1	11	1	1	2	4
UBASH3B	40	16	7	2	21	7	2	2	16
UBB	316	128	31	10	190	82	9	18	17
UBD	50	15	3	2	18	9	1	3	10
UBE2A	33	11	5	3	17	3	1	6	3
UBE2B	71	19	8	1	34	15	1	1	6
UBE2C	35	10	7	2	21	2	1	1	3
UBE2D1	29	7	2	1	12	9	1	3	5
UBE2D2	35	19	3	1	18	6	1	3	7
UBE2D3	114	34	11	3	70	19	5	7	4
UBE2D4	64	12	7	1	31	4	1	3	6
UBE2E2	59	12	5	3	21	15	1	1	12
UBE2E3,UBE2E4P	79	29	14	3	39	17	1	2	7
UBE2F	55	20	10	2	32	8	1	5	10
UBE2G1	58	23	9	2	33	18	1	4	5
UBE2G2	134	44	6	7	52	14	1	4	9
UBE2H	55	16	6	3	18	4	1	4	2
UBE2I	39	9	5	1	22	11	1	2	5
UBE2J1	61	29	9	1	36	10	2	4	6
UBE2J2	43	13	1	1	27	6	1	5	11
UBE2K	79	23	9	1	23	15	2	12	7
UBE2L3	101	35	20	2	45	12	2	2	6
UBE2L5	1111	364	177	71	236	66	6	15	19
UBE2L6	66	31	12	3	34	16	1	8	3
UBE2M	60	19	7	2	23	4	1	5	11
UBE2N	33	15	6	1	19	4	1	2	7
UBE2NL	84	26	6	3	46	14	1	4	6
UBE2O	62	18	7	1	28	3	1	3	8
UBE2Q1	37	9	5	1	27	5	3	2	6
UBE2Q2	68	22	9	1	30	6	2	3	12
UBE2QL1	47	17	3	3	12	3	1	1	4
UBE2R2	113	35	10	3	50	21	1	4	14
UBE2S	83	34	18	8	34	10	3	4	12
UBE2T	58	23	11	3	19	3	1	1	7
UBE2U	45	18	9	3	24	2	1	2	3
UBE2V2	77	30	15	1	40	11	1	9	7
UBE2W	72	21	8	2	22	7	1	3	9
UBE2Z	103	32	13	6	44	18	3	5	10
UBE3A	60	31	5	3	31	5	1	1	8
UBE3B	24	13	3	2	12	5	1	1	6
UBE3C	56	12	7	1	38	6	1	1	6
UBE3D	43	13	2	3	14	8	1	4	5
UBE4A	53	19	7	6	40	9	1	4	7
UBE4B	59	16	2	4	30	16	3	2	6
UBFD1	46	11	2	3	18	6	1	1	4
UBIAD1	45	19	5	5	24	7	1	3	2
UBL3	107	37	21	3	51	12	1	4	14
UBL4A	53	16	5	1	21	8	1	1	5
UBL4B	44	9	9	1	13	7	1	1	8
UBL5	163	58	19	3	68	27	1	11	7
UBL7	76	22	6	1	29	11	2	4	6
UBLCP1	71	22	6	2	26	9	1	6	5
UBN1	42	13	7	3	25	11	1	2	9
UBN2	40	25	4	1	25	5	1	1	3
UBOX5	49	15	2	1	19	6	1	1	5
UBP1	61	12	6	6	22	6	1	5	7
UBQLN1	75	22	7	4	29	10	4	2	6
UBQLN2	49	16	5	1	38	6	2	3	2
UBQLN3	26	6	3	1	10	3	1	1	5
UBQLN4	75	23	10	2	31	16	2	3	8
UBQLNL	54	21	6	2	15	10	1	2	7
UBR1	57	15	2	1	18	8	1	2	17
UBR2	92	28	6	1	42	8	1	3	8
UBR3	55	20	6	4	39	16	1	2	9
UBR4	88	28	15	2	40	11	1	3	11
UBR5	91	31	13	3	35	11	1	4	9
UBR7	47	16	8	1	26	4	2	1	5
UBTD1	46	16	5	2	28	5	1	2	7
UBTD2	76	14	6	4	26	11	1	1	6
UBTF	83	33	11	1	35	17	2	4	8
UBTFL1	77	25	10	5	14	7	1	2	5
UBXN1	81	23	10	1	39	10	2	9	12
UBXN10	63	14	5	2	22	3	2	5	8
UBXN11	61	22	6	2	28	11	2	1	26
UBXN2A	28	7	6	1	9	2	1	2	4
UBXN2B	59	15	6	2	29	10	1	1	9
UBXN4	145	37	14	5	61	13	3	5	11
UBXN6	66	30	7	1	37	12	3	3	4
UBXN7	69	21	3	2	30	10	1	1	4
UBXN8	51	24	3	1	25	7	1	1	2
UCHL1	170	45	12	3	60	21	2	7	6
UCHL3	42	11	5	4	17	5	1	1	11
UCHL5	73	21	11	1	35	7	1	4	48
UCK1	49	14	8	1	24	10	3	4	2
UCK2	55	16	5	3	33	8	1	3	3
UCKL1	75	18	11	1	40	8	3	3	5
UCMA	50	17	1	1	15	6	1	2	10
UCN	56	18	5	2	22	3	1	3	6
UCN2	40	11	3	2	14	7	1	1	6
UCN3	39	20	4	2	15	7	1	1	7
UCP1	55	12	3	1	19	2	1	1	9
UCP2	46	10	6	2	28	10	2	1	3
UCP3	50	11	1	1	18	3	1	3	1
UEVLD	65	28	16	5	33	16	1	3	9
UFC1	58	17	3	1	33	6	1	2	4
UFD1	105	31	12	1	39	15	1	4	7
UFL1	72	22	6	2	47	18	1	8	9
UFM1	68	27	5	1	42	15	3	6	9
UFSP1	34	12	10	1	22	3	1	1	5
UFSP2	78	21	10	4	39	13	1	2	6
UGCG	89	29	10	2	32	6	1	2	13
UGDH	42	19	5	1	27	5	1	3	6
UGGT1	97	30	4	2	41	8	1	1	5
UGGT2	23	8	2	1	16	4	1	3	5
UGP2	94	35	10	5	33	16	2	5	8
UGT2A1	58	15	3	3	17	4	1	3	5
UGT2A3	58	25	4	2	16	6	1	1	6
UGT2B10	34	15	4	3	17	9	1	2	6
UGT2B11	87	20	10	3	25	7	3	1	14
UGT2B17,UGT2B15	74	27	5	4	30	4	1	3	7
UGT2B28	26	6	1	2	15	3	1	2	1
UGT2B4,UGT2B7	187	69	28	12	39	15	1	3	5
UGT3A1	34	11	4	1	16	4	1	4	2
UGT3A2	36	14	3	6	20	4	1	2	4
UGT8	46	28	5	1	117	41	2	6	7
UHMK1	77	20	8	4	34	7	1	3	4
UHRF1	77	26	13	2	30	6	1	3	4
UHRF1BP1	75	28	8	4	39	9	1	8	19
UHRF1BP1L	46	8	4	2	21	8	2	1	4
UHRF2	61	19	7	3	34	7	1	1	6
UIMC1	64	24	4	1	32	11	1	6	7
ULBP1	124	43	14	8	27	11	1	2	9
ULBP2	37	14	8	1	15	4	1	3	4
ULBP3	37	13	6	1	21	9	1	2	11
ULK1	46	22	3	2	22	6	2	1	4
ULK3	65	15	5	2	28	3	1	2	6
ULK4	79	33	9	1	39	14	1	2	14
UMAD1	29	9	4	1	17	9	1	3	3
UMOD	48	12	6	1	24	8	1	1	7
UMODL1	47	12	5	1	12	4	1	2	5
UMPS	72	22	9	2	17	4	1	1	7
UNC119	29	9	3	1	11	3	1	1	7
UNC119B	53	26	2	4	29	9	1	2	4
UNC13A	48	13	3	1	24	5	1	2	8
UNC13B	54	12	6	2	17	10	1	4	5
UNC13C	36	7	4	1	9	3	2	2	2
UNC13D	41	17	7	1	21	8	1	1	7
UNC45A	54	16	11	4	25	7	1	3	5
UNC45B	48	14	2	2	20	5	1	1	7
UNC50	87	19	4	2	34	4	3	3	8
UNC5A	92	32	20	3	21	7	3	3	15
UNC5B	60	14	7	1	57	14	1	5	2
UNC5C	44	22	4	2	28	5	1	1	4
UNC5CL	50	12	4	1	25	6	1	1	5
UNC5D	45	17	4	3	16	7	2	1	6
UNC79	49	17	3	1	24	9	1	2	6
UNC80	59	23	12	2	23	7	1	3	4
UNC93A	34	15	5	1	20	13	1	2	5
UNC93B1	59	17	6	2	24	9	1	1	8
UNCX	33	16	7	3	21	4	1	1	4
UNG	57	29	2	4	23	8	1	3	6
UNK	40	14	6	4	22	7	1	2	4
UNKL,GNPTG	26	14	4	1	13	6	1	3	8
UPB1	40	6	3	1	11	3	1	1	3
UPF1	68	27	10	2	32	4	1	6	4
UPF2	38	22	7	3	23	11	1	2	11
UPF3A	135	50	10	4	48	21	2	8	12
UPF3B	56	17	5	2	17	13	2	4	6
UPK1A	46	20	4	1	25	5	2	2	6
UPK1B	52	18	7	3	27	5	1	4	7
UPK2	28	9	3	2	18	3	1	3	6
UPK3A	66	20	12	1	30	7	1	4	3
UPK3B	40	15	3	1	18	3	1	1	2
UPP1	77	21	7	3	28	6	1	12	12
UPP2	47	12	6	2	23	3	1	2	7
UPRT	33	14	3	1	16	7	1	4	3
UQCC1	34	12	3	1	25	4	1	3	6
UQCC2	81	12	7	3	29	6	1	1	3
UQCC3	47	15	7	3	20	6	1	1	3
UQCR10	76	23	12	3	26	9	1	3	9
UQCR11	47	21	2	2	20	2	4	3	6
UQCRB	58	18	4	3	29	4	1	4	5
UQCRC1	81	33	14	1	41	14	1	2	8
UQCRC2	63	15	6	1	42	15	1	9	3
UQCRFS1	77	21	6	4	17	10	1	4	9
UQCRHL,UQCRH	115	49	21	7	45	10	2	4	10
UQCRQ	142	51	12	5	70	25	1	6	15
URAD,LOC105370132	30	13	1	3	12	3	1	2	2
URB1	46	17	7	1	18	4	1	1	5
URB2	36	9	6	2	17	3	1	3	7
URGCP	126	48	14	1	51	8	2	5	13
URGCP-MRPS24,MRPS24	90	20	5	1	21	6	1	1	4
URI1	64	26	5	1	37	12	1	4	15
URM1	68	24	10	1	27	18	2	4	8
UROC1	44	12	7	1	16	5	1	1	8
UROD	89	27	14	3	27	10	1	4	8
UROS	45	18	5	3	24	9	2	4	8
USB1	34	23	5	1	34	14	1	3	10
USE1	82	20	5	3	34	4	1	3	3
USF1	58	17	9	2	23	6	1	1	10
USF2	111	24	14	4	72	15	2	1	7
USF3	85	32	11	1	22	7	1	1	4
USH1C	37	10	6	4	12	4	1	1	3
USH1G	45	15	5	2	17	5	1	2	4
USH2A	32	11	3	1	18	5	2	1	6
USHBP1	56	23	7	5	23	6	1	1	12
USO1	47	22	9	1	34	12	2	7	7
USP1	28	17	12	1	14	5	1	3	4
USP10	110	24	12	4	47	17	1	4	6
USP11	89	28	7	4	33	10	2	2	5
USP12	20	9	2	1	14	3	1	1	2
USP13	49	16	3	1	27	8	1	1	1
USP14	61	14	10	5	26	10	4	5	7
USP15	87	29	10	3	46	15	3	3	11
USP16	66	26	5	3	27	8	1	4	10
USP19	64	24	5	1	30	7	1	4	20
USP2	66	26	7	2	28	8	1	1	8
USP20	67	18	10	3	31	6	1	2	4
USP21	52	14	8	1	22	10	3	1	5
USP22	187	59	19	7	72	15	4	11	12
USP24	66	31	12	4	28	6	1	7	7
USP25	59	17	6	2	17	5	2	2	3
USP26	40	7	4	5	12	2	1	1	8
USP27X	37	11	4	1	26	2	1	2	8
USP28	63	15	7	1	15	5	4	3	10
USP29	46	14	3	1	21	8	2	2	8
USP3	61	15	9	2	25	11	1	1	5
USP30	49	13	7	4	31	6	1	2	12
USP31	58	23	7	1	31	7	1	2	12
USP32	62	31	13	2	38	6	1	3	6
USP33	66	19	6	4	39	8	1	3	6
USP34	66	24	4	3	26	8	1	4	4
USP35	57	14	6	1	25	2	1	1	9
USP36	55	17	5	1	37	10	1	7	14
USP37	54	19	5	2	24	14	2	5	6
USP38	51	17	5	3	23	6	1	2	4
USP39	38	18	7	1	26	2	1	3	10
USP4	37	12	6	1	15	7	2	3	3
USP40	55	12	2	3	27	4	1	2	7
USP41	92	24	16	1	26	8	1	1	14
USP42	56	21	5	2	27	7	1	6	8
USP43	43	19	7	3	23	3	1	1	7
USP44	60	21	4	1	13	8	1	3	1
USP45	43	12	3	3	15	3	3	3	2
USP46	72	24	13	1	27	4	1	6	10
USP47	47	20	3	3	46	9	2	6	9
USP48	40	11	3	2	18	7	1	5	5
USP49	62	22	4	1	32	5	1	6	8
USP5	62	14	7	1	28	12	1	3	8
USP50	42	20	6	1	18	5	1	1	3
USP51	65	12	7	1	12	5	1	4	9
USP53	28	7	2	1	22	7	2	4	9
USP54	61	16	10	1	49	11	2	2	5
USP6	50	18	4	3	18	9	1	2	7
USP6NL	27	10	2	1	12	4	1	2	6
USP7	74	20	12	6	31	8	1	3	4
USP8	72	20	8	1	28	11	1	7	5
USP9X	73	27	6	2	48	13	1	1	9
USP9Y	39	8	4	1	13	2	1	1	8
USPL1	38	11	3	4	25	6	1	2	2
UST	40	8	6	1	23	9	1	1	5
UTF1	828	243	108	28	165	48	7	13	22
UTP11	59	16	10	1	26	5	1	4	5
UTP15	59	19	8	1	18	11	1	3	16
UTP18	93	27	9	2	30	10	2	4	5
UTP20	53	10	5	1	22	6	1	5	1
UTP23	58	17	8	3	25	10	2	4	9
UTP25	50	17	5	1	13	4	1	3	8
UTP3	95	25	7	5	33	9	1	5	5
UTP4	50	15	3	1	23	6	2	2	11
UTP6	94	33	12	1	34	13	1	2	7
UTRN	68	29	7	1	30	10	2	1	3
UTS2	37	13	3	1	24	10	2	2	6
UTS2B	28	16	5	1	10	5	1	1	3
UTS2R	23	2	4	1	6	5	1	1	4
UTY	24	7	5	3	24	6	2	3	9
UVRAG	61	28	4	2	40	13	2	4	6
UVSSA	103	30	9	2	51	9	1	5	10
UXS1	64	14	13	2	28	10	4	4	5
UXT	44	8	2	1	19	9	1	1	6
VAC14	52	14	8	1	21	11	1	2	6
VAMP1	63	13	7	1	30	7	1	4	8
VAMP2	77	27	7	1	54	28	2	9	4
VAMP3	66	16	7	1	39	12	3	3	11
VAMP4	55	11	6	2	17	9	1	3	3
VAMP5	106	45	11	2	60	21	1	3	16
VAMP7	35	14	4	1	25	5	1	2	11
VAMP8	60	21	10	1	29	7	1	4	10
VANGL1	45	14	8	2	28	4	1	4	4
VANGL2	88	34	14	8	31	5	1	1	12
VAPA	49	17	7	2	37	9	1	1	4
VAPB	34	8	4	1	9	10	1	2	5
VARS2	102	39	11	2	39	18	1	5	8
VASH1,VASH1-AS1	72	18	10	3	35	7	1	4	8
VASH2	45	10	8	1	18	4	2	2	7
VASN	46	11	6	3	25	5	1	1	5
VASP	68	14	4	3	19	16	1	1	5
VAT1	86	17	7	2	46	17	1	15	3
VAT1L	52	13	5	1	26	10	2	4	17
VAV1	41	18	2	1	22	3	1	4	3
VAV2	71	25	5	1	19	10	1	6	4
VAV3	38	19	4	1	13	8	1	1	3
VAX1	27	9	2	2	12	6	1	2	4
VAX2	45	12	3	1	17	3	1	1	8
VBP1	64	12	4	2	33	5	1	2	5
VCAM1	44	13	5	1	24	6	1	1	11
VCAN	147	38	15	6	39	10	2	8	9
VCL	54	19	4	1	27	7	3	1	7
VCP	94	35	15	4	52	17	1	6	11
VCPIP1	69	28	9	2	34	9	1	5	9
VCPKMT	44	17	3	3	15	2	2	1	4
VCX2,VCX3A	46	19	5	1	21	9	1	1	8
VCX3B,VCX,VCX3A	75	27	5	1	32	11	1	7	12
VCX3B,VCX2	43	11	3	5	25	5	1	2	16
VCY1B,VCY	36	9	1	1	11	2	1	4	9
VDAC1	86	26	6	1	33	8	1	2	5
VDAC2	45	16	4	1	32	6	1	2	8
VDAC3	66	27	11	1	17	12	1	1	7
VDR	60	20	7	1	34	11	1	1	9
VEGFA	68	30	4	1	288	11	1	57	9
VEGFB	89	20	16	2	39	7	1	7	5
VEGFC	49	14	5	1	15	7	1	2	7
VEGFD	44	12	4	1	18	2	1	3	2
VENTX	32	13	4	1	23	4	1	2	7
VEPH1	43	16	4	3	18	6	3	3	9
VEZF1	93	32	8	4	31	17	1	2	8
VEZT	47	16	4	2	19	4	1	1	12
VGF	85	16	6	1	9	3	2	6	2
VGLL1	40	12	3	1	16	5	1	3	9
VGLL2	46	20	4	3	20	4	1	1	5
VGLL3	41	7	4	1	10	4	1	1	3
VGLL4	79	22	6	5	27	11	1	5	6
VHL	106	25	11	2	44	8	1	5	9
VHLL	49	10	4	3	20	5	1	3	5
VIL1	37	10	5	2	13	4	1	3	5
VILL	52	10	4	1	13	1	1	2	3
VIM	245	73	27	12	315	106	14	84	10
VIP	24	10	5	1	8	1	1	3	7
VIPAS39	48	24	5	5	27	5	1	6	5
VIPR1	51	15	8	4	24	3	1	1	6
VIPR2	26	8	3	1	15	5	1	1	7
VIRMA	31	8	1	1	14	5	1	1	3
VIT	36	12	8	3	18	5	2	1	5
VKORC1	46	18	7	4	22	6	2	5	11
VKORC1L1	73	17	11	3	23	7	2	3	6
VLDLR	25	9	3	2	16	4	1	3	5
VMA21	144	37	20	8	43	18	1	2	16
VMAC	66	16	6	3	38	10	1	4	2
VMO1	48	16	3	1	15	7	1	4	1
VMP1	71	22	7	2	50	11	2	2	7
VN1R1	71	16	10	3	20	7	2	1	7
VN1R2	32	18	2	1	16	1	1	2	11
VN1R4	46	14	6	3	16	4	1	2	6
VN1R5	57	17	6	1	42	8	2	3	10
VNN1	49	14	4	2	21	5	1	5	4
VNN2	50	11	5	1	23	5	1	1	8
VNN3	38	14	3	2	12	5	1	2	11
VOPP1	114	40	10	7	74	31	3	14	11
VPREB1	58	13	2	1	14	4	2	2	5
VPREB3	49	19	4	1	28	3	1	2	6
VPS11	41	16	7	2	19	4	4	5	3
VPS13A	35	15	5	1	15	2	1	1	7
VPS13B	155	45	11	6	52	14	2	6	11
VPS13C	76	23	15	5	46	15	4	2	11
VPS13D	53	11	6	3	32	13	1	3	5
VPS16	70	20	10	2	29	9	2	6	6
VPS18	76	22	5	5	33	9	1	4	5
VPS25	67	16	5	2	34	7	1	3	22
VPS26A	35	11	5	2	28	4	1	2	5
VPS26B	64	15	10	7	33	8	1	2	2
VPS26C	59	30	6	2	25	7	1	4	6
VPS28	73	33	13	6	30	14	1	6	9
VPS29	91	39	8	2	45	12	1	4	7
VPS33A	54	11	3	1	12	7	1	1	7
VPS33B	39	20	6	1	18	8	1	2	3
VPS35	51	22	7	1	33	12	1	4	9
VPS35L	83	28	4	3	30	11	1	1	4
VPS36	33	15	7	1	23	11	2	6	2
VPS37B	54	20	7	5	24	6	1	1	11
VPS37C	55	23	8	3	22	11	3	3	9
VPS37D	88	35	22	4	32	8	1	6	36
VPS39	84	30	12	2	37	12	2	5	6
VPS45	76	25	11	4	31	8	1	4	4
VPS4A	89	21	13	2	62	15	1	3	15
VPS4B	56	25	4	2	28	7	2	2	5
VPS50	102	29	6	4	19	11	1	4	13
VPS51	87	20	8	3	28	13	1	2	8
VPS52	87	24	9	3	28	14	2	5	2
VPS53	61	19	8	1	33	10	1	5	5
VPS54	61	25	6	3	30	6	1	2	10
VPS72	43	20	7	4	23	10	1	1	6
VPS8	57	17	9	3	26	8	1	2	3
VPS9D1	30	13	9	1	17	6	1	2	1
VRK1	26	8	1	1	14	5	1	1	2
VRK2	50	20	4	4	32	12	1	3	8
VRK3	41	11	6	2	19	9	1	3	5
VRTN	31	13	7	1	17	1	1	1	6
VSIG1	32	15	5	1	14	4	1	1	4
VSIG10	55	8	4	2	16	3	1	2	6
VSIG10L	59	17	2	2	22	7	1	3	8
VSIG10L2	35	14	7	1	18	8	1	1	7
VSIG2	59	22	7	5	29	5	1	4	5
VSIG4	37	13	9	1	39	28	1	8	6
VSIG8	51	22	6	2	21	5	1	1	12
VSIR	80	26	4	1	23	12	1	3	8
VSNL1	74	20	4	1	18	4	2	1	6
VSTM1	29	11	2	1	25	8	1	3	6
VSTM2A	31	7	1	1	20	5	1	2	2
VSTM2B	42	14	6	1	29	11	4	1	12
VSTM2L	53	16	8	2	16	4	1	2	6
VSTM4	43	10	6	3	19	4	1	3	4
VSTM5	49	6	8	1	12	1	3	2	6
VSX1	23	12	3	1	17	4	1	1	48
VSX2	32	7	4	4	15	4	1	1	2
VTA1	47	15	7	1	39	12	1	4	9
VTCN1	41	15	3	2	27	7	1	2	7
VTI1A	36	13	2	2	20	7	2	2	8
VTI1B,ARG2	85	17	9	2	25	4	1	4	7
VTN	34	10	4	1	15	7	1	2	11
VWA1	41	8	2	2	15	3	1	1	13
VWA2	34	12	2	1	13	7	1	1	13
VWA3A	26	10	5	1	21	2	1	2	5
VWA3B	48	11	5	2	16	6	1	2	7
VWA5A	54	23	10	2	37	8	1	2	7
VWA5B1	34	22	2	1	19	5	1	5	11
VWA5B2	59	9	4	5	24	10	1	3	28
VWA8	37	20	3	1	26	6	1	1	5
VWC2	33	19	4	1	17	3	1	4	4
VWC2L	32	10	3	1	13	4	1	2	7
VWCE	61	17	4	5	18	5	1	3	3
VWDE	54	19	3	3	17	8	1	2	8
VWF	80	20	10	1	33	11	2	5	14
VXN	73	26	14	3	38	11	5	4	10
WAC	105	28	12	6	53	17	4	6	8
WAPL	46	15	6	5	36	7	1	1	7
WARS1,WARS	77	31	6	5	27	8	1	5	9
WARS2	37	18	10	1	21	8	1	2	7
WAS	59	20	6	1	39	9	1	1	14
